,Order,Pollinator.name,Genus,Species,Taxa,PlantName,Interactions,SystemCode,Season,Day,Month,Year,SystemLocation,Reference,Size,SizeType
1860,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Chresta sphaerocephala,1,cer,wet,NA,Apr,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1861,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Palicourea coriacea,1,cer,wet,NA,Dec,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1862,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Dimerostemma vestitum,1,cer,wet,NA,Jan,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1863,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Lepidaploa aurea,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1864,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Spiranthera odoratissima,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1865,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Lepidaploa remotiflora,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1866,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Palicourea rigida,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1867,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Lepidaploa rufogrisea,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1868,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Lessingianthus bardanoides,1,cer,wet,NA,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1869,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Dimerostemma vestitum,1,cer,wet,NA,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1870,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Ipomoea squamisepala,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1871,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Dimerostemma vestitum,1,cer,wet,NA,Dec,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1872,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Merremia tomentosa,1,cer,wet,NA,Jun,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1873,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Palicourea coriacea,1,cer,wet,NA,Dec,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1874,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Lepidaploa aurea,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1875,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Lepidaploa remotiflora,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1876,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Hyptis sexatilis,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1877,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Lepidaploa aurea,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1878,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Irlbachia speciosa,1,cer,wet,NA,Jun,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1879,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Tocoyena formosa,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1880,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Lessingianthus bardanoides,1,cer,wet,NA,Nov,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1881,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Diplusodon oblongus,1,cer,wet,NA,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1882,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Peltaea obsita,1,cer,wet,NA,Dec,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1883,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Chamaecrista pohliana,1,cer,wet,NA,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1884,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Cuphea linarioides,1,cer,wet,NA,Feb,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1885,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Serjania lethalis,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1886,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Lepidoploa aurea,1,cer,wet,NA,Jun,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1887,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Palicourea coriacea,1,cer,wet,NA,Nov,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1888,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Phryganocydia corymbosa,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1889,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Heteropterys campestris,1,cer,wet,NA,Jan,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1890,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Bauhinia dumosa,1,cer,wet,NA,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1891,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Palicourea coriacea,1,cer,wet,NA,Dec,2008,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1892,Hymenoptera,Ceratina.sp,Ceratina,sp,Ceratina sp,Diplusodon oblongus,1,cer,wet,NA,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,7.35,BL
1894,Hymenoptera,Cerceris.sp,Cerceris,sp,Cerceris sp,Hyptis conferta,1,gsv,,NA,,NA,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302.",12.9,BL
1895,Hymenoptera,Cerceris.sp,Cerceris,sp,Cerceris sp,Hyptis dilatata,1,gsv,,NA,,NA,"Guarico State, Venezuela","Ramirez, N., and Y. Brito. 1992. Pollination Biology in a Palm Swamp Community in the Venezuelan Central Plains. Botanical Journal of the Linnean Society 110:277-302.",12.9,BL
1896,Diptera,Chalcosyrphus.curvarius,Chalcosyrphus,curvarius,Chalcosyrphus curvarius,Cornus canadensis,1,bwk,,NA,,NA,"Central New Brunswick, Canada","Barrett, S. C. H., and K. Helenurm. 1987. The Reproductive-Biology of Boreal Forest Herbs.1. Breeding Systems and Pollination. Canadian Journal of Botany 65:2036-2046.",12,BL
1897,Diptera,Chalcosyrphus.inarmatus,Chalcosyrphus,inarmatus,Chalcosyrphus inarmatus,Cornus canadensis,1,bwk,,NA,,NA,"Central New Brunswick, Canada","Barrett, S. C. H., and K. Helenurm. 1987. The Reproductive-Biology of Boreal Forest Herbs.1. Breeding Systems and Pollination. Canadian Journal of Botany 65:2036-2046.",12,BL
1898,Diptera,Chalcosyrphus.nemorum,Chalcosyrphus,nemorum,Chalcosyrphus nemorum,Cornus canadensis,1,bwk,,NA,,NA,"Central New Brunswick, Canada","Barrett, S. C. H., and K. Helenurm. 1987. The Reproductive-Biology of Boreal Forest Herbs.1. Breeding Systems and Pollination. Canadian Journal of Botany 65:2036-2046.",8,BL
1899,Diptera,Chalcosyrphus.nemorum,Chalcosyrphus,nemorum,Chalcosyrphus nemorum,Isopyrum biternatum,1,bfi,,NA,,NA,"Brownfield, Illinois, USA","Schemske, D. W., M. F. Willson, M. N. Melampy, L. J. Miller, L. Verner, K. M. Schemske, and L. B. Best. 1978. Flowering Ecology of Some Spring Woodland Herbs. Ecology 59:351-366.",8,BL
1900,Diptera,Chalcosyrphus.nigra,Chalcosyrphus,nigra,Chalcosyrphus nigra,Cornus canadensis,2,bwk,,NA,,NA,"Central New Brunswick, Canada","Barrett, S. C. H., and K. Helenurm. 1987. The Reproductive-Biology of Boreal Forest Herbs.1. Breeding Systems and Pollination. Canadian Journal of Botany 65:2036-2046.",12,BL
1901,Diptera,Cheilosia.albitarsis,Cheilosia,albitarsis,Cheilosia albitarsis,Leucanthemum vulgare,5,hnk,,NA,,NA,"Hickling, Norfolk, UK","Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",8.25,BL
1902,Diptera,Cheilosia.albitarsis,Cheilosia,albitarsis,Cheilosia albitarsis,Ranunculus acris,11,hnk,,NA,,NA,"Hickling, Norfolk, UK","Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",8.25,BL
1903,Diptera,Cheilosia.bergenstammi,Cheilosia,bergenstammi,Cheilosia bergenstammi,Ranunculus acris,4,snk,,NA,,NA,"Shelfanger, Norfolk, UK","Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",9.25,BL
1904,Diptera,Cheilosia.latrans,Cheilosia,latrans,Cheilosia latrans,Prunus demissa,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",7.1,BL
1905,Diptera,Cheilosia.pallipes,Cheilosia,pallipes,Cheilosia pallipes,Oxalis montana,2,bwk,,NA,,NA,"Central New Brunswick, Canada","Barrett, S. C. H., and K. Helenurm. 1987. The Reproductive-Biology of Boreal Forest Herbs.1. Breeding Systems and Pollination. Canadian Journal of Botany 65:2036-2046.",10,BL
1906,Diptera,Cheilosia.petulca,Cheilosia,petulca,Cheilosia petulca,Prunus demissa,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",10,BL
1907,Diptera,Cheilosia.sialia,Cheilosia,sialia,Cheilosia sialia,Cornus canadensis,2,bwk,,NA,,NA,"Central New Brunswick, Canada","Barrett, S. C. H., and K. Helenurm. 1987. The Reproductive-Biology of Boreal Forest Herbs.1. Breeding Systems and Pollination. Canadian Journal of Botany 65:2036-2046.",10,BL
1908,Diptera,Cheilosia.slossonae,Cheilosia,slossonae,Cheilosia slossonae,Maianthemum canadense,1,bwk,,NA,,NA,"Central New Brunswick, Canada","Barrett, S. C. H., and K. Helenurm. 1987. The Reproductive-Biology of Boreal Forest Herbs.1. Breeding Systems and Pollination. Canadian Journal of Botany 65:2036-2046.",10,BL
1909,Diptera,Cheilosia.tristis,Cheilosia,tristis,Cheilosia tristis,Aralia nudicaulis,1,bwk,,NA,,NA,"Central New Brunswick, Canada","Barrett, S. C. H., and K. Helenurm. 1987. The Reproductive-Biology of Boreal Forest Herbs.1. Breeding Systems and Pollination. Canadian Journal of Botany 65:2036-2046.",10,BL
1910,Diptera,Chloromyia.formosa,Chloromyia,formosa,Chloromyia formosa ,Trifolium dubium,1,hnk,,NA,,NA,"Hickling, Norfolk, UK","Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",9,BL
1912,Hymenoptera,Chrysis.densa,Chrysis,densa,Chrysis densa,Pentstemon glaber,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",9,BL
1913,Hymenoptera,Chrysis.lauta,Chrysis,lauta,Chrysis lauta,Pentstemon glaber,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",9,BL
1914,Diptera,Chrysogaster.parva,Chrysogaster,parva,Chrysogaster parva,Rubus deliciosus,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",5,BL
1915,Diptera,Chrysogaster.sp,Chrysogaster,sp,Chrysogaster sp,Leucanthemum vulgare,30,hnk,,NA,,NA,"Hickling, Norfolk, UK","Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",5,BL
1916,Diptera,Chrysotoxum.fasciatum,Chrysotoxum,fasciatum,Chrysotoxum fasciatum,Potentilla pulcherrima,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",12.3,BL
1917,Diptera,Chrysotoxum.integrum,Chrysotoxum,integrum,Chrysotoxum integrum,Rosa acicularis,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",8,BL
1918,Diptera,Chrysotoxum.integrum,Chrysotoxum,integrum,Chrysotoxum integrum,Holodiscus dumosus,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",8,BL
1919,Diptera,Chrysotoxum.upsilon,Chrysotoxum,upsilon,Chrysotoxum upsilon,Polygonum bistorta,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",14.5,BL
1920,Hymenoptera,Clisodon.sp,Clisodon,sp,Clisodon sp,Mertensia sibirica,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",10.5,BL
1922,Hemiptera,Closterotomus.norwegicus,Closterotomus,norwegicus,Closterotomus norwegicus,Centaurea nigra,36,snk,,NA,,NA,"Shelfanger, Norfolk, UK","Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",7,BL
1923,Hemiptera,Closterotomus.norwegicus,Closterotomus,norwegicus,Closterotomus norwegicus,Cirsium arvense,1,snk,,NA,,NA,"Shelfanger, Norfolk, UK","Dicks, LV, Corbet, SA and Pywell, RF 2002. Compartmentalization in plant-insect flower visitor webs. J. Anim. Ecol. 71: 32-43.",7,BL
1944,Hymenoptera,Coelioxys.sp,Coelioxys,sp,Coelioxys sp,Dimerostemma vestitum,1,cer,wet,NA,Mar,2009,"The Cerrado, Brazil",Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,13.5,BL
1945,Hymenoptera,Coelioxys.sp,Coelioxys,sp,Coelioxys sp,Lepidaploa rufogrisea,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,13.5,BL
1946,Hymenoptera,Coelioxys.sp,Coelioxys,sp,Coelioxys sp,Lepidaploa aurea,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,13.5,BL
1967,Hymenoptera,Colletes.oromontis,Colletes,oromontis,Colletes oromontis,Monarda fistulosa,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",11.5,BL
1968,Hymenoptera,Colletes.oromontis,Colletes,oromontis,Colletes oromontis,Rubus deliciosus,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",11.5,BL
1969,Hymenoptera,Colletes.oromontis,Colletes,oromontis,Colletes oromontis,Mertensia sibirica,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",11.5,BL
1970,Hymenoptera,Colletes.oromontis,Colletes,oromontis,Colletes oromontis,Rubus strigosus,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",11.5,BL
1971,Hymenoptera,Colletes.oromontis,Colletes,oromontis,Colletes oromontis,Geranium caespitosum,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",11.5,BL
1972,Hymenoptera,Colletes.oromontis,Colletes,oromontis,Colletes oromontis,Prunus demissa,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",11.5,BL
1973,Hymenoptera,Colletes.oromontis,Colletes,oromontis,Colletes oromontis,Capnoides aureum,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",11.5,BL
1974,Hymenoptera,Colletes.oromontis,Colletes,oromontis,Colletes oromontis,Holodiscus dumosus,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",11.5,BL
1975,Hymenoptera,Colletes.oromontis,Colletes,oromontis,Colletes oromontis,Mertensia pratensis,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",11.5,BL
1976,Hymenoptera,Colletes.oromontis,Colletes,oromontis,Colletes oromontis,Solidago missouriensis,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",11.5,BL
1977,Hymenoptera,Colletes.petropolitanus,Colletes,petropolitanus,Colletes petropolitanus,Turnera oblongifolia,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,11.5,BL
1978,Hymenoptera,Colletes.petropolitanus,Colletes,petropolitanus,Colletes petropolitanus,Trimezia sp.,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,11.5,BL
1979,Hymenoptera,Colletes.rufipes,Colletes,rufipes,Colletes rufipes,Turnera oblongifolia,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,11.5,BL
1980,Hymenoptera,Colletes.sieverti,Colletes,sieverti,Colletes sieverti,Geranium caespitosum,1,ppc,,NA,,NA,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington.",10,BL
1981,Hymenoptera,Colletes.sp,Colletes,sp,Colletes sp,Tephrosia candida,1,bbg,,NA,,NA,Brasilia Botanical Garden,Aseasonal Pollinators Connect Dry and Rainy Season Modules in the Cerrado Cappellari Rabeling et al. ,11.5,BL
